path,bucket,proposed_owner,topic,basis,reason,resolution
tests/unit/engine/orchestrator/test_preflight_pipeline_config.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_quarantine_router.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_resume_audit_snapshot.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_resume_bound_group_backstop.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_resume_entry_guard.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_resume_failure.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_run_context_factory.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_run_heartbeat_thread.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_run_lifecycle.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_run_start_checkpoint.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_run_status.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_source_iteration_quarantine_sweep.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_source_lifecycle_recorder.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_terminal_event_ownership.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_terminal_pair_counter_parity.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_types.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/orchestrator/test_validation.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_adr019_phase2_producer_pairs.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_adr030_loosened_invariant_guard.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_adr030_slice3_intake.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_audit_wrapper_scope.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_barrier_coordination.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_barrier_recovery_read_model_boundary.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_batch_adapter.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_batch_contract_validation_parity.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_batch_token_identity.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_best_effort.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_bootstrap_preflight.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_boundary_dispatch_inputs.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_can_drop_rows_contract.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_chroma_member_effect_diversion.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_clock.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_coalesce_contract_bug.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_coalesce_executor.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_coalesce_pipeline_row.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_coalesce_policy.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_collect_tokens.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_collector_barrier_key_interlock.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_collector_executor.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_commencement.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_cross_check_flush_output.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_dag_navigator.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_dataverse_member_effect_diversion.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_declaration_contract_bootstrap_drift.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_declaration_dispatch.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_declaration_flags.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_declared_output_fields_contract.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_declared_required_fields_contract.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_dependency_resolver.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_engine_facade.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_error_boundary.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_error_hash.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_escalation_intake.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_executors.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_expand_width_fence.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_expression_parser.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_failsink_validation.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_first_bound_frame_rederivation.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_flush_dispatcher_routing.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_group_loss_claim_guard.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_group_settlement_reasons.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_ingest_identity_edges.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_journal_restore.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_leader_drain_flush_bound.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_lease_recovery_sweep.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_orchestrator_registry_bootstrap.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_pass_through_declaration_contract.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_pass_through_verification.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_plugin_detection.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_plugin_retryable_error.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_post_init_validations.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_processor.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_processor_collector_barrier_work.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_processor_collector_wiring.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_processor_mode.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_processor_pipeline_row.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_record_flush_violation_failure.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_resume_offset_propagation.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_resume_start_dispatch.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_retry.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_retry_policy.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_routing_enums.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_row_outcome.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_row_union_executor.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_scheduler_drain_characterization.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_scheduler_lineage_codec_flip.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_scheduler_ordering_characterization.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_scheduler_work_codec.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_schema_config_mode_contract.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_settle_collector_seam.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_settle_member_seam.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_sink_effect_executor.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_sink_effect_lease_wait.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_sink_effect_preflight.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_sink_effect_spool_recovery.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_sink_effect_virtual_predecessor.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_sink_executor_diversion.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_sink_member_effect_executor.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_sink_required_fields_contract.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_source_guaranteed_fields_contract.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_spans.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_state_guard_audit_evidence_discriminator.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_token_lineage_path.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_token_manager_pipeline_row.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_token_traversal_characterization.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_tokens.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_transform_success_reason.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_triggers.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_unresolved_scheduler_work_invariant.py,mine,mine,T01,B01,R01,X01
tests/unit/engine/test_work_items.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/conftest.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/fake_http.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/fixtures/run_ideal/messages.json,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/fixtures/run_ideal/meta.json,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/fixtures/run_ideal/reviews.json,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/fixtures/run_ideal/state.json,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/fixtures/run_ideal/validate.json,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/test_battery_capture.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/test_battery_planner.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/test_battery_report.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/test_battery_scenario.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/test_battery_score.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/test_battery_topology.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/test_corpus.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/test_drive_battery.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/test_drive_battery_transport.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/test_ignore_policy.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/test_planner_probe.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_battery/threadgen.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_parity/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_parity/_live_acceptance_fixtures.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_parity/test_fixtures.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_parity/test_ignore_policy.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/composer_parity/test_live_acceptance.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/conftest.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/lib/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/lib/test_composer_rgr_score.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/lib/test_decode_tools.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/lib/test_scenario_from_example.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/test_convergence_scenarios.py,mine,mine,T01,B01,R01,X01
tests/unit/evals/test_convergence_scenarios_mocked_llm.py,mine,mine,T01,B01,R01,X01
tests/unit/fixtures/test_audit_hashing.py,mine,mine,T01,B01,R01,X01
tests/unit/fixtures/test_collect_sink_effects.py,mine,mine,T01,B01,R01,X01
tests/unit/fixtures/test_wire_transforms.py,mine,mine,T01,B01,R01,X01
tests/unit/helpers/test_session_fences.py,mine,mine,T01,B01,R01,X01
tests/unit/helpers/test_state_engine_image.py,mine,mine,T01,B01,R01,X01
tests/unit/helpers/test_tree_gate.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/analyzers/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/analyzers/test_contracts.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/analyzers/test_reports.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/test_analyzer_queries.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/test_analyzer_read_only.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/test_arg_validation.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/test_contract_tools.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/test_diagnose_quarantine_count.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/test_diagnostics.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/test_group_queries.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/test_mcp_init.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/test_outcome_analysis.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/test_query_validation.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/test_server_call_tool.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/test_startup_schema_errors.py,mine,mine,T01,B01,R01,X01
tests/unit/mcp/test_type_literals.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/batching/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/batching/test_batch_transform_mixin.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/batching/test_row_reorder_buffer.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/clients/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/clients/test_audited_client_base.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/clients/test_audited_http_client.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/clients/test_audited_llm_client.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/clients/test_http.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/clients/test_http_redirects.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/clients/test_http_telemetry.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/clients/test_llm_error_classification.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/clients/test_llm_telemetry.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/clients/test_replayer.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/clients/test_verifier.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/config/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/config/test_tabular_source_config.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/conftest.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/clients/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/clients/retrieval/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/clients/retrieval/test_azure_search.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/clients/retrieval/test_chroma.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/clients/retrieval/test_connection.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/clients/retrieval/test_types.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/clients/test_dataverse_client.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/clients/test_fingerprinting.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/clients/test_http_allowed_ranges.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/clients/test_http_call_return.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/clients/test_http_gzip_decode.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/clients/test_json_utils.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/rasterize/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/rasterize/test_png.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/rasterize/test_protocol.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/rasterize/test_renderer.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/rasterize/test_worker.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/test_base_metadata.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/test_base_semantics.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/test_build_output_schema_config.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/test_consumed_fields_declared_in_fixed_schema.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/test_determinism_declaration_contract.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/test_display_headers.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/test_divert_row.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/test_output_contract_admits_created_fields.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/test_probe_factory.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/test_runtime_factory.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/test_self_created_input_demotion.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/test_telemetry.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/infrastructure/test_templates.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/__init__.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/conftest.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_aimd_throttle.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_audit_metadata_functions.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_azure.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_azure_multi_query.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_azure_multi_query_profiling.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_azure_multi_query_retry.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_capacity_errors.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_config_schema.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_contract_aware_template.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_gateway_config.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_image_binding_strategies.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_image_inputs.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_langfuse_tracer.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_llm_config.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_llm_config_image_inputs.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_llm_success_reason.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_model_catalog.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_multi_query.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_openrouter.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_openrouter_multi_query.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_p1_bug_fixes.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_plugin_registration.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_pool_config.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_pooled_executor.py,mine,mine,T01,B01,R01,X01
tests/unit/plugins/llm/test_post_call_hints.py,mine,mine,T01,B01,R01,X01
